year,bnf_code,bnf_name,atc_code,cat,type,total_items
2020,0302000N0AABKBK,Fluticasone 250microg / Formoterol 10microg/dose inh CFCfree,R03AK11,Combi_1,MDI,56479
2020,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,56464
2024,0302000N0BGABBF,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,56369
2019,0302000N0BGABBF,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,56298
2018,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,56227
2021,0302000N0AABJBJ,Fluticasone 125microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,56158
2022,0302000K0BGAAAK,Easyhaler Budesonide 100micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,56137
2022,0302000C0BJADBH,Qvar 100 Autohaler,R03BA01,ICS,MDI,55963
2024,0302000N0BDACBL,Flutiform 50micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,55870
2019,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,55364
2021,0301011R0BWABAQ,Easyhaler Salbutamol sulfate 200micrograms/dose dry pdr inh,R03AC02,SABA,DPI,55153
2019,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,55150
2016,0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,R03AL05,Combi_2,DPI,55085
2021,0301020Q0BBAAAA,Spiriva 18microgram inhalation pdr caps with HandiHaler,R03BB04,Anticholinergic,DPI,55048
2019,0302000N0BGACBG,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,54531
2022,0302000C0BTAABE,Soprobec 50micrograms/dose inhaler,R03BA01,ICS,MDI,54424
2022,0302000C0BJAEBG,Qvar 50micrograms/dose Easi-Breathe inhaler,R03BA01,ICS,MDI,54093
2024,0302000N0BLABBF,Combisal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,53968
2023,0302000C0BPADBW,Clenil Modulite 250micrograms/dose inhaler,R03BA01,ICS,MDI,53937
2023,0301011R0BMABBU,Airomir 100micrograms/dose Autohaler,R03AC02,SABA,MDI,53909
2023,0302000N0BGACBG,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,53852
2023,0302000N0AABEBE,Fluticasone 50microg / Salmeterol 25microg/dose inh CFC free,R03AK06,Combi_1,MDI,53681
2025,0302000K0BGABAG,Easyhaler Budesonide 200micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,53183
2018,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,53071
2022,0301011R0AAAQAQ,Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,52937
2024,0301020Q0BBAAAA,Spiriva 18microgram inhalation pdr caps with HandiHaler,R03BB04,Anticholinergic,DPI,52934
2018,0302000N0AABCBC,Fluticasone 250micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,52878
2018,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,52620
2023,0301040AABBAAAA,Bevespi Aerosphere 7.2microg / 5microg/dose pressurised inh,R03AL07,Combi_2,MDI,52585
2021,0302000N0AAAZAZ,Fluticasone propion 500mcg/Salmeterol 50mcg/dose dry pdr inh,R03AK06,Combi_1,DPI,52418
2020,0302000N0AAAYAY,Fluticasone propionate 250microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,52317
2023,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,52121
2022,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,52072
2023,0302000C0BJADBH,Qvar 100 Autohaler,R03BA01,ICS,MDI,51824
2020,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,51764
2018,0302000N0AAAXAX,Fluticasone propionate 100microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,51719
2016,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,51498
2022,0302000N0AABJBJ,Fluticasone 125microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,50693
2024,0301011R0BMABBU,Airomir 100micrograms/dose Autohaler,R03AC02,SABA,MDI,50582
2021,0302000N0AABKBK,Fluticasone 250microg / Formoterol 10microg/dose inh CFCfree,R03AK11,Combi_1,MDI,50518
2017,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,50310
2021,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,50285
2024,0302000N0AABGBG,Fluticasone 250mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,50180
2020,0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh,R03AK07,Combi_1,DPI,50109
2017,0302000N0BGAAAZ,AirFluSal Forspiro 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,50037
2021,0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,R03AK07,Combi_1,DPI,49930
2021,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,49853
2018,0301011U0AAAEAE,Salmeterol 50micrograms/dose dry powder inhaler,R03AC12,LABA,DPI,49747
2020,0302000K0BIABAM,Fobumix Easyhaler 160microg / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,49488
2024,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,49312
2019,0302000K0AAAGAG,Budesonide 200micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,49035
2020,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,49001
2023,0302000C0BTABBV,Soprobec 200micrograms/dose inhaler,R03BA01,ICS,MDI,48892
2025,0301011U0AAAHAH,Salmeterol 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,48866
2021,0302000N0BGAAAZ,AirFluSal Forspiro 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,48472
2019,0301020T0AAAAAA,Umeclidinium bromide 65micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,48442
2024,0301020Q0BEAAAA,Tiogiva 18microgram inhalation powder capsules with device,R03BB04,Anticholinergic,DPI,48305
2022,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,48200
2023,0302000C0BJAEBG,Qvar 50micrograms/dose Easi-Breathe inhaler,R03BA01,ICS,MDI,48151
2021,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,47849
2018,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,47812
2020,0301020S0AAAAAA,Glycopyrronium bromide 55microg inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,47787
2025,0302000N0AABFBF,Fluticasone 125mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,47638
2020,0301020R0AAAAAA,Aclidinium bromide 375micrograms/dose dry powder inhaler,R03BB05,Anticholinergic,DPI,47637
2019,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,47538
2025,0302000N0BDACBL,Flutiform 50micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,47506
2025,0302000N0BLACBG,Combisal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,47468
2016,0302000N0BDACBL,Flutiform 50micrograms/dose / 5micrograms/dose inhaler,R03AK11,Combi_1,MDI,47370
2018,0302000N0BGABBF,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,47351
2018,0302000K0BDADBB,Symbicort 200microg/dose / 6microg/dose pressurised inh,R03AK07,Combi_1,MDI,47331
2022,0302000K0BGABAG,Easyhaler Budesonide 200micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,47176
2025,0302000N0BLAABE,Combisal 25micrograms/dose / 50micrograms/dose inhaler,R03AK06,Combi_1,MDI,47100
2018,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,47069
2019,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,47009
2025,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,46722
2025,0301020Q0BBAAAA,Spiriva 18microgram inhalation pdr caps with HandiHaler,R03BB04,Anticholinergic,DPI,46530
2021,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,46250
2023,0301011R0AAAQAQ,Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,46005
2021,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,45945
2023,0302000K0BBAKAK,Pulmicort 100 Turbohaler,R03BA02,ICS,DPI,45805
2024,0302000C0BJADBH,Qvar 100 Autohaler,R03BA01,ICS,MDI,45745
2022,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,45664
2022,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,45277
2025,0302000K0BDAEBC,Symbicort 100microg/dose / 3microg/dose pressurised inh,R03AK07,Combi_1,MDI,45240
2022,0302000N0AABKBK,Fluticasone 250microg / Formoterol 10microg/dose inh CFCfree,R03AK11,Combi_1,MDI,44375
2018,0302000N0BGACBG,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,44333
2019,0302000N0AABCBC,Fluticasone 250micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,44316
2021,0302000V0AAABAB,Fluticasone furoate 92microg/Vilanterol 22microg/dose,R03AK10,Combi_1,DPI,43891
2024,0302000C0BPADBW,Clenil Modulite 250micrograms/dose inhaler,R03BA01,ICS,MDI,43751
2019,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,43670
2016,0301020T0AAAAAA,Umeclidinium bromide 65micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,43638
2025,0301020Q0BEAAAA,Tiogiva 18microgram inhalation powder capsules with device,R03BB04,Anticholinergic,DPI,43619
2024,0302000N0BLAABE,Combisal 25micrograms/dose / 50micrograms/dose inhaler,R03AK06,Combi_1,MDI,43575
2024,0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,43493
2024,0302000N0AABEBE,Fluticasone 50microg / Salmeterol 25microg/dose inh CFC free,R03AK06,Combi_1,MDI,43467
2024,0302000N0BGACBG,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,43464
2020,0302000K0AAAGAG,Budesonide 200micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,43289
2023,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,43065
2023,0302000N0AABJBJ,Fluticasone 125microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,42851
2025,0302000N0AABGBG,Fluticasone 250mcg/dose / Salmeterol 25mcg/dose inh CFC free,R03AK06,Combi_1,MDI,42797
2019,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,42796
2024,0302000K0BBAKAK,Pulmicort 100 Turbohaler,R03BA02,ICS,DPI,42471
2020,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,42146
2025,0302000C0BJAFBH,Qvar 100micrograms/dose Easi-Breathe inhaler,R03BA01,ICS,MDI,41879
2017,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,41582
2020,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,41555
2024,0302000C0BJAEBG,Qvar 50micrograms/dose Easi-Breathe inhaler,R03BA01,ICS,MDI,41225
2021,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,41140
2022,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,41086
2021,0302000N0AAAYAY,Fluticasone propionate 250microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,40952
2020,0302000N0AABCBC,Fluticasone 250micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,40792
2024,0302000K0BIADAL,Fobumix Easyhaler 80microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,40767
2021,0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh,R03AK07,Combi_1,DPI,40594
2023,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,40163
2025,0302000C0BJADBH,Qvar 100 Autohaler,R03BA01,ICS,MDI,40144
2019,0302000N0AAAXAX,Fluticasone propionate 100microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,39612
2022,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler,R03BA01,ICS,MDI,39443
2023,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,39413
2024,0302000K0BIAAAU,Fobumix Easyhaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,39261
2025,0302000N0BGABBF,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,38957
2016,0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev,R03AL04,Combi_2,DPI,38827
2022,0302000N0BGAAAZ,AirFluSal Forspiro 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,38812
2021,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler,R03BA01,ICS,MDI,38800
2024,0302000N0BLACBG,Combisal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,38751
2022,0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,R03AK07,Combi_1,DPI,38399
2024,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,38309
2023,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,38215
2021,0302000C0BTAABE,Soprobec 50micrograms/dose inhaler,R03BA01,ICS,MDI,38199
2024,0301011R0AAAQAQ,Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,38065
2024,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,38015
2022,0302000C0BTABBV,Soprobec 200micrograms/dose inhaler,R03BA01,ICS,MDI,37842
2020,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,37711
2025,0302000K0BIAAAU,Fobumix Easyhaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,37529
2020,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,37450
2016,0302000C0BJACBG,Qvar 50 Autohaler,R03BA01,ICS,MDI,37430
2016,0302000K0AAAHAH,Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,37141
2023,0302000N0AABKBK,Fluticasone 250microg / Formoterol 10microg/dose inh CFCfree,R03AK11,Combi_1,MDI,37036
2021,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,36998
2023,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler,R03BA01,ICS,MDI,36860
2020,0301040X0BBABAB,Spiolto Respimat 2.5microg/dose / 2.5microg/dose soln refill,R03AL06,Combi_2,SMI,36789
2016,0302000K0AAAKAK,Budesonide 100micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,36678
2024,0302000N0AABJBJ,Fluticasone 125microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,36644
2022,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,36477
2019,0301011U0AAAEAE,Salmeterol 50micrograms/dose dry powder inhaler,R03AC12,LABA,DPI,36428
2024,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,36266
2021,0302000N0BLABBF,Combisal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,36025
2023,0302000K0BIAAAU,Fobumix Easyhaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,35927
2020,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,35896
2022,0301011R0BMAAAP,Airomir 100micrograms/dose inhaler,R03AC02,SABA,MDI,35781
2022,0302000Y0BBAAAA,Trixeo Aerosphere 5microg / 7.2microg / 160microg/dose inh,R03AL11,Combi_2,MDI,35625
2020,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler,R03BA01,ICS,MDI,35600
2022,0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh,R03AK07,Combi_1,DPI,35431
2021,0301020S0AAAAAA,Glycopyrronium bromide 55microg inhalation pdr caps with dev,R03BB06,Anticholinergic,DPI,35376
2022,0302000V0AAABAB,Fluticasone furoate 92microg/Vilanterol 22microg/dose,R03AK10,Combi_1,DPI,35196
2021,0301020R0AAAAAA,Aclidinium bromide 375micrograms/dose dry powder inhaler,R03BB05,Anticholinergic,DPI,35104
2020,0302000N0BLABBF,Combisal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,35062
2020,0301020T0AAAAAA,Umeclidinium bromide 65micrograms/dose dry powder inhaler,R03BB07,Anticholinergic,DPI,34878
2022,0302000K0BBAKAK,Pulmicort 100 Turbohaler,R03BA02,ICS,DPI,34596
2021,0302000N0AABCBC,Fluticasone 250micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,34341
2025,0302000N0AABEBE,Fluticasone 50microg / Salmeterol 25microg/dose inh CFC free,R03AK06,Combi_1,MDI,34301
2021,0302000K0AAAGAG,Budesonide 200micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,34114
2021,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,33961
2021,0302000K0BGAAAK,Easyhaler Budesonide 100micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,33943
2025,0302000N0AABHBH,Fluticasone 50micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,33940
2017,0302000C0BJACBG,Qvar 50 Autohaler,R03BA01,ICS,MDI,33817
2020,0302000N0AAAXAX,Fluticasone propionate 100microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,33814
2022,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,33801
2025,0302000C0BPADBW,Clenil Modulite 250micrograms/dose inhaler,R03BA01,ICS,MDI,33794
2025,0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,33693
2025,0302000K0BBAKAK,Pulmicort 100 Turbohaler,R03BA02,ICS,DPI,33662
2019,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,33403
2022,0302000N0BLAABE,Combisal 25micrograms/dose / 50micrograms/dose inhaler,R03AK06,Combi_1,MDI,33369
2020,0302000K0BGAAAK,Easyhaler Budesonide 100micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,33226
2025,0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh,R03AK07,Combi_1,DPI,32928
2021,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,32734
2022,0302000N0AAAYAY,Fluticasone propionate 250microg/Salmeterol 50microg/dose,R03AK06,Combi_1,DPI,32611
2020,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,32496
2024,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,32458
2023,0301011R0AABZBZ,Salbutamol 100micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,32274
2020,0302000N0BBBBBH,Flixotide 50micrograms/dose Evohaler,R03BA05,ICS,MDI,32067
2016,0302000N0AABLBL,Fluticasone 50microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,31955
2021,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,31896
2019,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,31827
2017,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,31771
2023,0302000N0BLABBF,Combisal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,31723
2024,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler,R03BA01,ICS,MDI,31689
2024,0302000N0AABKBK,Fluticasone 250microg / Formoterol 10microg/dose inh CFCfree,R03AK11,Combi_1,MDI,31683
2018,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,31540
2023,0302000N0AABABA,Fluticasone 125micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,31453
2017,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,31295
2025,0302000C0BJAEBG,Qvar 50micrograms/dose Easi-Breathe inhaler,R03BA01,ICS,MDI,31279
2019,0301040X0AAAAAA,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln&dev,R03AL06,Combi_2,SMI,31215
2020,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,31161
2021,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,31135
2016,0302000N0AAASAS,Fluticasone propionate 100micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,31125
2020,0302000C0BJACBG,Qvar 50 Autohaler,R03BA01,ICS,MDI,31123
2025,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,31118
2023,0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh,R03AK07,Combi_1,DPI,31099
2022,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,31092
2018,0302000C0BJACBG,Qvar 50 Autohaler,R03BA01,ICS,MDI,30850
2016,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,30782
2023,0302000K0BIADAL,Fobumix Easyhaler 80microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,30758
2021,0302000N0BLAABE,Combisal 25micrograms/dose / 50micrograms/dose inhaler,R03AK06,Combi_1,MDI,30598
2023,0302000N0BBBBBH,Flixotide 50micrograms/dose Evohaler,R03BA05,ICS,MDI,30435
2020,0302000K0BBAKAK,Pulmicort 100 Turbohaler,R03BA02,ICS,DPI,30362
2023,0302000N0BGAAAZ,AirFluSal Forspiro 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,30360
2022,0302000N0BBBBBH,Flixotide 50micrograms/dose Evohaler,R03BA05,ICS,MDI,30235
2024,0301011R0AABZBZ,Salbutamol 100micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,30229
2018,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,30211
2017,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev,R03BB04,Anticholinergic,DPI,30200
2023,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,30189
2025,0301011U0BBAFAH,Serevent 25micrograms/dose Evohaler,R03AC12,LABA,MDI,30186
2019,0302000U0AAABAB,Ciclesonide 160micrograms/dose inhaler CFC free,R03BA08,ICS,MDI,30047
2017,0302000N0AABLBL,Fluticasone 50microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,30041
2024,0302000N0BBBBBH,Flixotide 50micrograms/dose Evohaler,R03BA05,ICS,MDI,30021
2016,0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,R03AL03,Combi_2,DPI,30004
2016,0301011R0BMAAAP,Airomir 100micrograms/dose inhaler,R03AC02,SABA,MDI,29931
2018,0302000V0AAAAAA,Fluticasone furoate 184microg/Vilanterol 22microg/dose,R03AK10,Combi_1,DPI,29890
2016,0301011U0BBAEAE,Serevent 50micrograms/dose Accuhaler,R03AC12,LABA,DPI,29775
2025,0302000N0AABJBJ,Fluticasone 125microg / Formoterol 5microg/dose inh CFC free,R03AK11,Combi_1,MDI,29749
2016,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry pdr inhaler,R03BA01,ICS,DPI,29710
2025,0301011R0BMABBU,Airomir 100micrograms/dose Autohaler,R03AC02,SABA,MDI,29693
2023,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,29637
2022,0301011E0BEAAAC,Formoterol Easyhaler 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,29548
2017,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,29538
2018,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,29424
2023,0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,R03AK07,Combi_1,DPI,29241
2020,0302000C0BTAABE,Soprobec 50micrograms/dose inhaler,R03BA01,ICS,MDI,29195
2022,0302000N0AABCBC,Fluticasone 250micrograms/dose inhaler CFC free,R03BA05,ICS,MDI,29188
